transaction_id,amount,payment_mode,merchant_category,dispute_reason_code,ip_shipping_match,failed_attempts_last_24h,account_age_days,past_dispute_count,is_vpn_used,is_chargeback_fraud
pay_00002416,827.27,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,1,49,0,0,0
pay_00002417,159.67,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,465,2,0,0
pay_00002418,147.17,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,662,0,0,0
pay_00002419,836.5,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,224,0,0,0
pay_00002420,361.57,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,2,925,1,0,1
pay_00002421,135.44,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,2,193,0,0,0
pay_00002422,2217.19,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,0,0,48,1,0,0
pay_00002423,1020.18,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,2,604,2,0,0
pay_00002424,612.14,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,105,1,0,0
pay_00002425,3555.13,DEBIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,2,962,0,0,0
pay_00002426,285.18,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,1,281,0,0,1
pay_00002427,4782.58,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,21,0,0,0
pay_00002428,665.24,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,485,0,0,0
pay_00002429,3389.3,CREDIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,0,0,794,0,0,0
pay_00002430,1485.51,WALLET,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,872,1,0,0
pay_00002431,2729.16,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,641,0,0,0
pay_00002432,6303.98,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,416,0,0,0
pay_00002433,610.37,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,585,0,1,0
pay_00002434,4971.51,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,174,0,0,0
pay_00002435,840.17,WALLET,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,753,0,0,0
pay_00002436,830.45,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,2,261,0,0,0
pay_00002437,724.15,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,168,0,0,0
pay_00002438,1269.39,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,145,0,0,0
pay_00002439,351.11,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,565,0,1,1
pay_00002440,1310.18,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,221,0,0,0
pay_00002441,1270.36,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,620,0,0,0
pay_00002442,2252.61,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,339,0,1,1
pay_00002443,2790.49,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,1,872,0,0,0
pay_00002444,970.91,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,797,1,0,0
pay_00002445,640.02,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,883,0,0,0
pay_00002446,550.31,CREDIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,588,0,0,0
pay_00002447,424.67,WALLET,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,648,0,0,0
pay_00002448,189.06,CREDIT_CARD,GAMING,10.5_VISA_EASY_PAYMENT,1,1,107,0,0,0
pay_00002449,728.85,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,555,1,1,0
pay_00002450,572.58,NETBANKING,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,735,0,0,0
pay_00002451,5190.62,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,143,0,0,0
pay_00002452,1323.68,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,162,0,0,0
pay_00002453,739.9,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,602,0,0,0
pay_00002454,1402.92,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,2,894,1,0,0
pay_00002455,324.83,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,931,0,0,1
pay_00002456,980.6,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,989,0,1,0
pay_00002457,1576.19,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,929,0,0,0
pay_00002458,1106.78,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,353,0,1,1
pay_00002459,870.69,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,228,1,0,0
pay_00002460,7736.56,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,277,0,0,0
pay_00002461,3284.34,DEBIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,1,990,0,0,0
pay_00002462,1564.88,WALLET,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,659,0,0,0
pay_00002463,1363.78,DEBIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,0,3,96,0,1,1
pay_00002464,1553.99,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,498,0,0,0
pay_00002465,437.18,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,1,0,0,0
pay_00002466,854.13,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,179,0,0,0
pay_00002467,160.39,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,161,0,0,0
pay_00002468,1068.1,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,1,538,0,1,0
pay_00002469,1274.69,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,938,0,0,1
pay_00002470,487.67,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,0,0,310,1,0,0
pay_00002471,5087.56,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,45,0,0,0
pay_00002472,3702.86,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,667,0,0,0
pay_00002473,2020.97,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,819,1,0,0
pay_00002474,1243.38,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,28,1,0,0
pay_00002475,3159.98,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,212,0,1,0
pay_00002476,310.02,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,0,520,0,0,1
pay_00002477,2444.62,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,858,0,0,0
pay_00002478,299.99,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,2,927,0,0,0
pay_00002479,2471.35,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,5,3,1,0
pay_00002480,583.96,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,523,0,0,0
pay_00002481,3244.46,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,341,0,0,0
pay_00002482,4424.73,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,200,0,0,0
pay_00002483,341.66,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,666,0,0,0
pay_00002484,1031.73,DEBIT_CARD,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,634,0,0,0
pay_00002485,6043.98,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,188,0,0,1
pay_00002486,1090.75,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,302,0,0,0
pay_00002487,3087.67,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,140,0,0,0
pay_00002488,1432.76,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,0,1,747,0,0,1
pay_00002489,805.8,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,13,0,1,0
pay_00002490,604.85,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,714,0,1,0
pay_00002491,440.77,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,372,0,0,0
pay_00002492,2251.96,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,2,349,0,0,0
pay_00002493,832.96,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,264,0,0,0
pay_00002494,1173.93,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,426,1,0,0
pay_00002495,1116.87,WALLET,TRAVEL,10.5_VISA_EASY_PAYMENT,1,1,102,2,0,0
pay_00002496,1391.56,CREDIT_CARD,RETAIL,10.5_VISA_EASY_PAYMENT,1,2,705,0,0,0
pay_00002497,3110.15,CREDIT_CARD,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,1,393,0,0,0
pay_00002498,6024.54,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,644,0,1,0
pay_00002499,885.32,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,353,0,0,0
pay_00002500,2736.2,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,311,0,0,0
pay_00002501,2269.24,UPI,TRAVEL,13.3_NOT_AS_DESCRIBED,1,2,874,0,0,0
pay_00002502,1378.32,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,500,0,0,1
pay_00002503,4786.96,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,1,213,1,0,1
pay_00002504,435.61,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,379,0,0,0
pay_00002505,273.56,WALLET,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,839,0,0,0
pay_00002506,2985.83,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,55,0,0,0
pay_00002507,967.45,WALLET,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,0,96,0,0,0
pay_00002508,2915.67,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,313,0,0,0
pay_00002509,3453.65,NETBANKING,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,185,0,0,0
pay_00002510,196.74,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,423,0,0,0
pay_00002511,3324.34,WALLET,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,1,668,0,0,0
pay_00002512,992.18,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,666,0,1,1
pay_00002513,1171.35,CREDIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,505,1,0,0
pay_00002514,1577.63,DEBIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,613,0,1,0
pay_00002515,4013.31,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,354,0,0,0
pay_00002516,128.95,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,73,1,0,0
pay_00002517,1071.81,WALLET,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,838,1,1,1
pay_00002518,1845.79,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,22,0,0,0
pay_00002519,2024.02,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,201,0,0,0
pay_00002520,1869.08,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,1,173,0,0,0
pay_00002521,316.56,DEBIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,655,1,0,0
pay_00002522,633.72,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,449,0,0,0
pay_00002523,766.42,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,352,0,0,0
pay_00002524,2547.81,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,495,0,0,0
pay_00002525,590.17,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,146,0,0,0
pay_00002526,454.92,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,267,0,0,0
pay_00002527,4835.54,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,0,995,0,0,1
pay_00002528,113.35,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,865,0,0,0
pay_00002529,9293.23,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,388,0,0,0
pay_00002530,1794.32,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,2,34,0,0,0
pay_00002531,2744.49,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,304,2,0,1
pay_00002532,623.53,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,83,1,0,0
pay_00002533,121.63,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,560,1,0,1
pay_00002534,2108.37,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,844,1,0,0
pay_00002535,2794.96,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,296,0,0,0
pay_00002536,2123.36,CREDIT_CARD,TRAVEL,10.5_VISA_EASY_PAYMENT,0,0,699,1,0,0
pay_00002537,331.21,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,484,0,0,0
pay_00002538,2200.15,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,944,0,0,0
pay_00002539,2297.51,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,297,0,0,0
pay_00002540,1711.79,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,406,0,0,0
pay_00002541,2279.39,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,367,0,0,0
pay_00002542,2905.44,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,320,0,0,0
pay_00002543,1526.34,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,0,0,204,0,0,0
pay_00002544,239.17,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,49,0,0,0
pay_00002545,1103.06,UPI,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,630,0,0,0
pay_00002546,221.24,CREDIT_CARD,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,2,695,0,0,0
pay_00002547,885.22,CREDIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,604,0,1,1
pay_00002548,884.11,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,271,0,0,0
pay_00002549,202.43,NETBANKING,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,3,644,0,0,0
pay_00002550,743.45,UPI,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,648,0,1,0
pay_00002551,276.48,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,1,479,1,1,1
pay_00002552,2577.23,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,895,0,0,0
pay_00002553,4525.79,CREDIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,828,0,0,0
pay_00002554,212.6,CREDIT_CARD,TRAVEL,10.5_VISA_EASY_PAYMENT,1,2,639,0,0,0
pay_00002555,4755.48,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,346,0,0,0
pay_00002556,1209.03,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,899,0,0,0
pay_00002557,634.08,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,743,0,0,1
pay_00002558,219.96,NETBANKING,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,903,0,0,0
pay_00002559,1141.59,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,2,847,0,0,1
pay_00002560,2473.58,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,212,0,0,0
pay_00002561,1941.82,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,913,0,0,0
pay_00002562,177.3,CREDIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,892,0,0,0
pay_00002563,213.54,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,224,0,0,0
pay_00002564,873.44,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,0,522,0,0,0
pay_00002565,624.95,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,2,80,0,0,1
pay_00002566,496.7,DEBIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,1,112,0,1,1
pay_00002567,594.85,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,0,1,794,0,0,0
pay_00002568,2540.51,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,278,2,0,0
pay_00002569,4072.44,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,399,0,0,0
pay_00002570,879.05,WALLET,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,512,0,0,0
pay_00002571,3648.46,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,570,0,0,0
pay_00002572,681.8,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,764,0,0,0
pay_00002573,1070.65,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,0,828,0,0,0
pay_00002574,484.33,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,332,0,0,0
pay_00002575,1634.46,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,167,0,0,0
pay_00002576,5893.5,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,899,0,0,0
pay_00002577,1487.59,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,444,0,0,0
pay_00002578,764.32,UPI,TRAVEL,10.5_VISA_EASY_PAYMENT,1,0,693,0,0,0
pay_00002579,1665.41,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,408,0,1,0
pay_00002580,296.74,DEBIT_CARD,TRAVEL,13.3_NOT_AS_DESCRIBED,1,0,439,0,1,0
pay_00002581,3392.74,NETBANKING,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,0,514,0,0,0
pay_00002582,1149.0,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,708,0,0,0
pay_00002583,994.98,DEBIT_CARD,GAMING,10.4_FRAUDULENT_TRANSACTION,1,0,407,1,0,0
pay_00002584,1422.34,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,1,382,0,0,0
pay_00002585,1570.38,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,59,0,0,0
pay_00002586,211.72,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,569,0,0,0
pay_00002587,1821.47,DEBIT_CARD,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,983,0,0,0
pay_00002588,515.47,NETBANKING,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,712,0,0,0
pay_00002589,1977.4,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,426,0,0,0
pay_00002590,2693.47,NETBANKING,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,1,620,0,0,0
pay_00002591,2544.14,CREDIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,140,0,0,0
pay_00002592,1306.12,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,2,201,0,0,0
pay_00002593,1201.48,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,587,0,1,1
pay_00002594,331.26,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,1,237,0,0,0
pay_00002595,2339.79,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,0,479,2,0,0
pay_00002596,574.96,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,0,2,513,0,0,0
pay_00002597,1129.84,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,867,0,0,1
pay_00002598,601.69,CREDIT_CARD,RETAIL,10.5_VISA_EASY_PAYMENT,1,0,566,0,0,0
pay_00002599,315.51,CREDIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,760,0,0,1
pay_00002600,1589.59,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,811,0,0,0
pay_00002601,183.8,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,1,2,958,0,0,0
pay_00002602,2171.33,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,911,0,0,0
pay_00002603,673.18,UPI,GAMING,13.3_NOT_AS_DESCRIBED,1,0,519,1,0,1
pay_00002604,100.2,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,412,0,1,0
pay_00002605,1173.49,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,752,0,0,0
pay_00002606,171.98,CREDIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,0,1,774,0,0,0
pay_00002607,584.8,NETBANKING,GAMING,10.4_FRAUDULENT_TRANSACTION,1,1,788,0,0,0
pay_00002608,1941.25,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,1,856,0,0,0
pay_00002609,197.11,NETBANKING,TRAVEL,13.3_NOT_AS_DESCRIBED,0,0,938,0,0,1
pay_00002610,2842.68,UPI,ELECTRONICS,10.5_VISA_EASY_PAYMENT,1,0,996,0,0,0
pay_00002611,105.74,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,550,0,0,0
pay_00002612,525.18,UPI,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,702,0,0,0
pay_00002613,2125.84,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,0,844,0,0,0
pay_00002614,670.29,NETBANKING,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,771,0,0,0
pay_00002615,261.2,CREDIT_CARD,DIGITAL_SERVICES,13.3_NOT_AS_DESCRIBED,1,0,156,1,1,0
pay_00002616,769.98,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,0,0,12,0,0,0
pay_00002617,572.87,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,0,2,759,0,0,1
pay_00002618,2874.51,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,1,848,2,0,0
pay_00002619,663.89,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,1,172,0,0,0
pay_00002620,2433.37,DEBIT_CARD,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,1,527,0,0,0
pay_00002621,3436.66,NETBANKING,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,374,0,0,0
pay_00002622,953.26,NETBANKING,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,311,0,0,0
pay_00002623,3710.97,UPI,GAMING,10.5_VISA_EASY_PAYMENT,1,0,95,0,0,0
pay_00002624,810.58,UPI,ELECTRONICS,13.3_NOT_AS_DESCRIBED,1,0,245,0,1,0
pay_00002625,5089.63,UPI,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,0,981,0,0,0
pay_00002626,240.3,UPI,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,1,2,338,1,0,0
pay_00002627,1842.42,NETBANKING,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,1,0,944,0,0,0
pay_00002628,1121.28,CREDIT_CARD,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,0,0,774,0,0,0
pay_00002629,835.67,DEBIT_CARD,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,2,64,0,0,0
pay_00002630,1602.41,UPI,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,1,0,721,0,0,0
pay_00002631,1925.37,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,1,727,0,0,0
pay_00002632,106.56,UPI,DIGITAL_SERVICES,10.5_VISA_EASY_PAYMENT,0,0,547,0,0,0
pay_00002633,374.0,CREDIT_CARD,RETAIL,13.3_NOT_AS_DESCRIBED,1,0,466,0,0,0
pay_00002634,1972.65,DEBIT_CARD,RETAIL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,11,0,0,0
pay_00002635,1746.65,UPI,ELECTRONICS,13.1_MERCHANDISE_NOT_RECEIVED,1,1,791,0,0,0
pay_00002636,5174.19,DEBIT_CARD,RETAIL,10.5_VISA_EASY_PAYMENT,1,1,313,0,0,0
pay_00002637,2247.17,DEBIT_CARD,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,81,0,0,0
pay_00002638,4616.96,UPI,ELECTRONICS,10.4_FRAUDULENT_TRANSACTION,1,0,582,0,0,0
pay_00002639,1918.72,DEBIT_CARD,DIGITAL_SERVICES,10.4_FRAUDULENT_TRANSACTION,1,3,984,1,0,1
pay_00002640,630.84,UPI,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,1,370,0,0,0
pay_00002641,267.01,CREDIT_CARD,GAMING,13.3_NOT_AS_DESCRIBED,1,0,165,0,0,0
pay_00002642,2383.68,DEBIT_CARD,DIGITAL_SERVICES,13.1_MERCHANDISE_NOT_RECEIVED,1,0,63,0,0,0
pay_00002643,1649.87,WALLET,TRAVEL,13.1_MERCHANDISE_NOT_RECEIVED,0,0,80,0,0,0
pay_00002644,174.08,UPI,TRAVEL,10.4_FRAUDULENT_TRANSACTION,1,0,989,0,0,0
pay_00002645,769.55,UPI,GAMING,10.4_FRAUDULENT_TRANSACTION,0,0,29,1,0,1
pay_00002646,4812.87,UPI,RETAIL,10.4_FRAUDULENT_TRANSACTION,1,0,500,0,0,0
pay_00002647,1140.92,UPI,GAMING,13.1_MERCHANDISE_NOT_RECEIVED,1,2,682,0,0,0
pay_00002648,950.38,CREDIT_CARD,ELECTRONICS,13.3_NOT_AS_DESCRIBED,0,1,668,3,0,1
pay_00002649,1017.9,NETBANKING,GAMING,13.3_NOT_AS_DESCRIBED,1,0,912,0,1,0
